0.9403031786644979,0.852986739628293,0.00669590561535955
0.8507667781024875,0.9666663808263327,0.0046522866031366685
0.9749075769988012,0.9940130379213232,0.006371079932098609
0.8580090278278081,0.9926855493331437,0.003734822804357275
0.9587892361328761,0.8469979413025512,0.0064546165339290345
0.8968759196597308,0.8828823514344946,0.004704032016212052
0.918927958870769,0.8710458938058339,0.0051048809211878135
0.8660812146499813,0.9117218714405719,0.0034154790284858924
0.9318343415052877,0.7937664846135573,0.0068023874746510745
0.8991740095355347,0.85191065825938,0.007580620826668139
0.9814267642989356,0.9610676115301677,0.005963073600803807
0.7408281290740579,0.9817702180194506,0.0007136666495403664
0.9778835230244511,0.8789186947725054,0.005721031459935893
0.8290860196375135,0.9562676648705472,0.003970007997697301
0.8375229150434456,0.8896715414003258,0.002922094347586672
0.8774307936876945,0.7881734353591352,0.004511882470169031
0.9724609345843257,0.857938454775709,0.006300802956779917
0.8504890711104883,0.9886425096598513,0.003071129440502308
0.9181950626961949,0.8682276000344532,0.011034662999450332
0.9090783364105812,0.918511197500682,0.009168274437858982
0.9972638972016079,0.8295520336050227,0.007076913672528192
0.9371724279702236,0.9578528669096701,0.005398843150459382
0.9895740038424298,0.7171033342611566,0.011737516744238776
0.8729433871885995,0.7696535160524066,0.0079317117141504
0.952559104066157,0.817982274221582,0.014527067901769379
0.9284995094972467,0.9008192907667426,0.008983795722488057
0.8609639270290158,0.9251489442382994,0.003409485869057668
0.9973158626209429,0.8540248241569826,0.024774873941918435
0.8113502849358359,0.7796318197537071,0.004093801543597715
0.9185196514415352,0.8066653832114594,0.005962339003691182
0.9645848688326968,0.9169270596231045,0.005288837228029409
0.8783077867242657,0.8759857711394157,0.004514695433602167
0.9727094370577207,0.9226460127874347,0.008261265358550299
0.9802763060811922,0.7928234002929573,0.0061996197580924004
0.9232448651869303,0.9669739347402321,0.004358637780648792
0.8766815552894636,0.9500548952759017,0.0031996242628623333
0.9189369644337199,0.9445024723010941,0.009399306232957648
0.919815396816417,0.9133702526411545,0.005010317566059264
0.9167307874756421,0.9815524763110813,0.004172857687185294
0.8693669173429762,0.8411104424954968,0.0031916672527833936
0.943822484591193,0.8327855845366383,0.006125456684013957
0.727736944958761,0.8494982829097679,0.0009013139209103171
0.9195227465353416,0.8400046208122154,0.006058361833075484
0.9089980801455654,0.9800185834788718,0.003635463764303985
0.9239528760123872,0.8729271966425199,0.011455153976307033
0.8349423663050959,0.9645578627706632,0.0029118333418225277
0.8785908735930328,0.9408737976175594,0.005777340460350857
0.9791912668306891,0.9422206774717196,0.004868455149187738
0.7393642010388978,0.9038219068607165,0.001676060479833059
0.9380429247679807,0.9184935350334145,0.005535084261239524
